Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
3742,CUST3743,18-21,0,66434-75717,google ads,Conversion,8055.3344873337555,0.2649193250064718,0.0319849856203511,9,3.9626451331064887,8.743171507578495,11,4-5,6,5-9,4141,isConfid,isConfid,1
4592,CUST4593,18-21,0,66434-75717,linkedin ads,Conversion,1278.8943447313975,0.2228594714000821,0.1957905773468242,12,8.733028655849283,13.084437730023534,49,4-5,8,5-9,2207,isConfid,isConfid,1
7767,CUST7768,18-21,0,66434-75717,whatsapp,Awareness,7142.976440509721,0.1344558049311173,0.0582536828751386,36,2.730358834254533,3.118173010583419,39,4-5,0,0-4,2056,isConfid,isConfid,0
697,CUST0698,18-21,0,66434-75717,duckduckgo,Awareness,5870.47514297317,0.2253190044173427,0.1420222511047105,43,4.4790800750131226,13.341980410108109,30,4-5,1,0-4,4383,isConfid,isConfid,1
491,CUST0492,18-21,0,66434-75717,instagram,Awareness,6394.673451793956,0.1102524089295661,0.0957215235829606,38,6.061713241435063,2.475996501759137,11,2-3,2,5-9,326,isConfid,isConfid,1
2950,CUST2951,18-21,1,66434-75717,protonmail,Consideration,2529.658412295837,0.1573964660976885,0.155552768484902,2,7.093578053425778,14.225988028371374,27,2-3,1,0-4,4849,isConfid,isConfid,0
3258,CUST3259,18-21,0,66434-75717,whatsapp,Retention,3386.5711263235844,0.0336638494512778,0.077948993273257,0,4.634067844131963,6.109662935157294,26,2-3,6,0-4,1536,isConfid,isConfid,0
4317,CUST4318,18-21,0,66434-75717,protonmail,Consideration,4066.118446746179,0.142953019299032,0.1521863524664244,11,9.32946758081142,7.493738195868949,48,2-3,3,0-4,2900,isConfid,isConfid,1
2246,CUST2247,18-21,1,66434-75717,news portal,Conversion,8557.276329171167,0.2489700255212858,0.0235984488939157,32,3.8808365792269095,0.9351955090293032,95,2-3,5,5-9,3094,isConfid,isConfid,1
4767,CUST4768,18-21,0,66434-75717,gmail,Conversion,2137.8767822924287,0.0511559001831201,0.0082130634218867,38,4.412917092239062,8.929138998170233,1,8-9,9,5-9,4921,isConfid,isConfid,1
5983,CUST5984,18-21,1,66434-75717,twitter ads,Awareness,1006.4362826608942,0.1224224931478231,0.1201396354922107,1,8.036297311411712,14.062341339044904,37,8-9,5,0-4,2903,isConfid,isConfid,1
6813,CUST6814,18-21,0,66434-75717,facebook,Awareness,1934.343085976632,0.0835977375268404,0.0297398510978803,46,2.206137447472276,6.108936396161547,85,8-9,6,5-9,785,isConfid,isConfid,0
2604,CUST2605,18-21,1,66434-75717,bing,Retention,5560.423317654777,0.2757442430662363,0.1849147732950117,46,8.164007937962522,5.78709337911229,68,6-7,7,5-9,72,isConfid,isConfid,1
2719,CUST2720,18-21,0,66434-75717,linkedin,Awareness,4266.021055061357,0.0293776822335824,0.1482365972829562,38,9.999596597792564,6.2389905662922684,42,6-7,8,5-9,3863,isConfid,isConfid,1
3323,CUST3324,18-21,1,66434-75717,duckduckgo,Consideration,9565.285063351248,0.1967599804147825,0.1478921542031375,11,3.084630064339515,3.417092386658916,11,6-7,9,5-9,2910,isConfid,isConfid,1
3519,CUST3520,18-21,0,66434-75717,gmail,Conversion,9082.48876863519,0.0444842056973739,0.0282296816579421,5,6.646423167831346,13.839902939352358,89,6-7,7,0-4,1117,isConfid,isConfid,1
5305,CUST5306,18-21,1,66434-75717,instagram,Consideration,5929.723249318917,0.1186948314030538,0.0455692795816562,9,3.7460722659386927,7.339300682881689,55,6-7,4,0-4,3062,isConfid,isConfid,1
5425,CUST5426,18-21,0,66434-75717,online directory,Awareness,7104.026489751588,0.1829954895573157,0.0270781438573599,30,7.644465416078254,14.566334895642424,40,6-7,8,5-9,3214,isConfid,isConfid,1
2735,CUST2736,18-21,0,66434-75717,facebook,Consideration,9447.556738617614,0.1376284808011988,0.1140047372677529,19,8.830486454841985,12.655320919712157,94,6-7,7,0-4,526,isConfid,isConfid,1
4094,CUST4095,18-21,0,66434-75717,yahoo,Awareness,3345.0746591916463,0.1977369444636341,0.027749042649784,42,6.909930437161658,1.961738509712997,77,12-13,0,5-9,2441,isConfid,isConfid,1
5201,CUST5202,18-21,1,66434-75717,news portal,Conversion,2877.7096360217142,0.2168731594952138,0.1167841661458085,34,9.48865198218645,7.542141847879937,8,12-13,3,5-9,942,isConfid,isConfid,1
7060,CUST7061,18-21,1,66434-75717,blog,Conversion,4118.770326331824,0.1206547169582079,0.0633808231825436,28,2.831266599016208,6.944686954917104,28,12-13,4,5-9,4962,isConfid,isConfid,1
7355,CUST7356,18-21,1,66434-75717,online directory,Consideration,77.46522447425548,0.0900752954347423,0.1158867332233762,11,4.244434568061597,0.7583822526054519,83,12-13,6,5-9,2945,isConfid,isConfid,1
3950,CUST3951,18-21,1,66434-75717,protonmail,Conversion,4957.557024972623,0.1118323274869646,0.1146945098428067,47,1.6681618279757635,3.238621112123868,45,0-1,5,5-9,3862,isConfid,isConfid,1
4809,CUST4810,18-21,0,66434-75717,linkedin,Consideration,3360.717908568416,0.0794633325346908,0.0531699927872299,25,8.985792061536863,9.64504746444492,1,0-1,3,5-9,3170,isConfid,isConfid,1
7568,CUST7569,18-21,0,66434-75717,blog,Consideration,5074.134018060413,0.1262987281123055,0.1447602974918803,5,9.732953386853962,4.899086399928041,98,0-1,6,5-9,1903,isConfid,isConfid,0
2217,CUST2218,18-21,1,66434-75717,facebook ads,Retention,9755.088220787751,0.2530983328121935,0.1699570829018613,32,4.043915484127422,13.8680006594078,41,10-11,8,5-9,926,isConfid,isConfid,1
5092,CUST5093,18-21,1,66434-75717,google,Conversion,7953.050006363572,0.2705506140415684,0.0680667668673391,39,6.080558396182816,6.626989546156032,86,10-11,5,5-9,2317,isConfid,isConfid,1
5350,CUST5351,18-21,0,66434-75717,blog,Awareness,4116.517009063943,0.2357233483902664,0.0373751695771976,21,2.306686574523423,7.67443260554317,61,10-11,8,0-4,4060,isConfid,isConfid,1
5477,CUST5478,18-21,0,66434-75717,news portal,Awareness,3549.8773443910395,0.1235454090510376,0.0682181555917651,32,2.8218573103442623,4.6066593459950544,84,10-11,8,5-9,1392,isConfid,isConfid,1
6502,CUST6503,18-21,1,66434-75717,linkedin,Conversion,5945.248816441498,0.0714071360974896,0.0674147530738814,23,2.751431682623525,3.2465242418008504,44,10-11,9,5-9,3995,isConfid,isConfid,1
578,CUST0579,18-21,1,66434-75717,outlook,Consideration,727.8015136001158,0.090804660053706,0.057924268282626,42,1.1370956828072716,0.9668209566367376,41,10-11,3,0-4,1851,isConfid,isConfid,0
2266,CUST2267,18-21,1,66434-75717,twitter ads,Retention,4156.698324427162,0.2980783726117983,0.0823538447858732,6,3.389187301688348,11.870433763669102,14,16-17,0,0-4,1117,isConfid,isConfid,1
3167,CUST3168,18-21,0,66434-75717,protonmail,Awareness,3256.910889486201,0.1570290758821645,0.018488731135644,30,4.329012833558212,11.6137853284774,48,16-17,5,5-9,316,isConfid,isConfid,1
5069,CUST5070,18-21,0,66434-75717,outlook,Conversion,8613.415627281214,0.1634848670920741,0.192746450657754,32,2.9171532803996647,11.966971583990349,90,16-17,9,0-4,3445,isConfid,isConfid,1
2676,CUST2677,18-21,0,66434-75717,gmail,Awareness,3231.018697414872,0.2562007124211186,0.0926301108507227,28,2.2287982700750173,11.529539723980818,8,18-19,2,5-9,4683,isConfid,isConfid,1
3510,CUST3511,18-21,1,66434-75717,online directory,Conversion,1359.4418472163868,0.238235346207756,0.0399511814461722,23,2.7167819709527574,1.1281992100286735,64,18-19,4,5-9,4241,isConfid,isConfid,1
4297,CUST4298,18-21,0,66434-75717,whatsapp,Conversion,105.32370662683024,0.1546054123952183,0.1462753719134311,8,4.379904033193784,14.60207806606334,58,18-19,2,0-4,4819,isConfid,isConfid,1
550,CUST0551,18-21,1,66434-75717,gmail,Retention,9904.829547628937,0.2547522478157213,0.0387424454100327,7,6.069374537152231,11.2406325520703,67,14-15,0,5-9,890,isConfid,isConfid,1
1089,CUST1090,18-21,1,66434-75717,twitter ads,Retention,4938.636792023158,0.0908229345206943,0.1905388361882756,40,7.138653378837757,4.616996400855943,94,14-15,3,0-4,115,isConfid,isConfid,1
3126,CUST3127,18-21,0,66434-75717,facebook ads,Retention,5451.053869664609,0.2936378810424243,0.184418754485777,41,9.282473420919622,11.632348382436067,48,14-15,2,5-9,1443,isConfid,isConfid,1
4325,CUST4326,18-21,0,66434-75717,gmail,Consideration,182.116165638982,0.2403421119208328,0.0432905022560573,13,6.207598850549742,1.6773793853537566,42,14-15,1,0-4,837,isConfid,isConfid,0
4620,CUST4621,18-21,0,66434-75717,duckduckgo,Retention,8597.313722051143,0.019219052298683,0.079109292088781,41,9.628951920195885,9.466992551236908,36,14-15,2,5-9,3603,isConfid,isConfid,1
6038,CUST6039,18-21,0,66434-75717,yahoo,Consideration,2768.1701769984875,0.0829552939027756,0.1422889954954566,31,4.196111086132987,5.575207608561964,71,14-15,6,0-4,2238,isConfid,isConfid,1
6182,CUST6183,18-21,0,66434-75717,duckduckgo,Awareness,1930.3484809549427,0.2335557060874095,0.1179637267325125,43,8.881445450661886,6.014630243580131,50,14-15,6,0-4,4517,isConfid,isConfid,1
5580,CUST5581,18-21,1,75718-85001,blog,Retention,5091.634039574565,0.2303034971778562,0.0585480513480772,15,9.75025898853754,6.482228320600316,88,4-5,4,0-4,93,isConfid,isConfid,1
6008,CUST6009,18-21,1,75718-85001,twitter,Awareness,7238.676117965915,0.1098179244957205,0.1380755926765123,0,1.3008335103728632,1.31228130397083,76,2-3,2,5-9,4967,isConfid,isConfid,0
6725,CUST6726,18-21,1,75718-85001,whatsapp,Consideration,3428.683122410486,0.264972566943447,0.1828082284161502,6,8.63646186474806,10.681664580633669,13,2-3,0,5-9,4539,isConfid,isConfid,1
7625,CUST7626,18-21,0,75718-85001,zoho,Consideration,3978.4803319507528,0.18105601489335,0.0278633014039121,14,8.604712609524622,13.571143407962728,99,2-3,0,0-4,2486,isConfid,isConfid,1
4887,CUST4888,18-21,0,75718-85001,google ads,Conversion,9185.853560067688,0.1123201759549787,0.0955259034279838,28,7.055539151014741,5.146230905858461,25,2-3,6,5-9,511,isConfid,isConfid,1
4070,CUST4071,18-21,0,75718-85001,baidu,Awareness,2586.356087186148,0.0166469795759995,0.1086188343393914,16,7.950622544016371,9.23314429714141,44,2-3,5,5-9,1280,isConfid,isConfid,1
861,CUST0862,18-21,1,75718-85001,outlook,Awareness,5996.962799961665,0.2418816030879524,0.1417884065714263,5,6.231774668767935,13.15254451450717,72,8-9,9,5-9,1531,isConfid,isConfid,1
6546,CUST6547,18-21,1,75718-85001,facebook ads,Consideration,5523.989964404023,0.2675648579814153,0.1414627041725397,7,2.701301422244007,0.5154295013381018,42,8-9,8,5-9,4144,isConfid,isConfid,1
5790,CUST5791,18-21,1,75718-85001,news portal,Consideration,4671.065389684627,0.2509598442050129,0.1775304577038737,9,9.337461251021011,12.66310096905031,77,8-9,7,5-9,3422,isConfid,isConfid,1
716,CUST0717,18-21,0,75718-85001,whatsapp,Consideration,4937.834167078951,0.1142390143829497,0.1685437975340663,24,8.776930296417138,12.291336978382406,18,6-7,6,5-9,4274,isConfid,isConfid,1
3185,CUST3186,18-21,0,75718-85001,baidu,Retention,8414.270896765835,0.0298198468586725,0.1878427709176603,30,6.645772746913853,9.244458843946711,88,6-7,6,5-9,1343,isConfid,isConfid,1
6708,CUST6709,18-21,0,75718-85001,yahoo,Conversion,8022.915519592036,0.1291052051736752,0.1975991966689693,45,5.820979323239564,6.110659570793012,25,6-7,1,0-4,2680,isConfid,isConfid,1
1233,CUST1234,18-21,0,75718-85001,protonmail,Retention,3257.513218918255,0.1386600999768735,0.0914536247057948,20,5.3054944447726,9.392562857835784,81,12-13,1,5-9,2254,isConfid,isConfid,1
2200,CUST2201,18-21,0,75718-85001,linkedin ads,Consideration,1127.0713388148886,0.1811224362217276,0.0318251431487323,5,7.440448850101662,8.22841776708371,62,12-13,9,5-9,4200,isConfid,isConfid,1
3849,CUST3850,18-21,0,75718-85001,yahoo,Consideration,1822.3092275309768,0.026170253727349,0.142034188393574,33,8.60780302005741,12.39462301519069,28,12-13,0,5-9,567,isConfid,isConfid,1
6938,CUST6939,18-21,1,75718-85001,blog,Awareness,6519.101769041566,0.0442439063954613,0.1858665604889273,16,7.634552943121234,4.1345416286182815,70,12-13,2,0-4,4818,isConfid,isConfid,1
7032,CUST7033,18-21,0,75718-85001,gmail,Awareness,8709.577159494647,0.262781796930743,0.1305776141219423,31,9.096014294923704,1.5479302580029817,97,12-13,7,5-9,4002,isConfid,isConfid,1
4991,CUST4992,18-21,0,75718-85001,twitter,Awareness,5021.243575639971,0.215880090424517,0.0845469796441888,27,2.3283406404122275,12.137692280285329,52,12-13,7,0-4,3188,isConfid,isConfid,1
505,CUST0506,18-21,0,75718-85001,zoho,Conversion,4610.098736567352,0.1943865839053617,0.0478529681637408,9,9.928354978587638,13.65102593503691,13,0-1,4,0-4,2211,isConfid,isConfid,1
727,CUST0728,18-21,0,75718-85001,zoho,Awareness,1074.4193774635864,0.0685862724915629,0.1884996337902315,39,2.165438262034116,1.6288904815720744,50,10-11,0,0-4,1973,isConfid,isConfid,0
3848,CUST3849,18-21,1,75718-85001,outlook,Awareness,4013.288955065205,0.1607371259994474,0.1499453122836928,24,8.812849316410988,9.276712086040698,56,10-11,3,0-4,2976,isConfid,isConfid,1
6302,CUST6303,18-21,0,75718-85001,instagram,Retention,6340.898034170542,0.2403545961076654,0.0884993614579237,45,5.313229268888659,2.865664179113029,88,10-11,1,0-4,2091,isConfid,isConfid,1
7487,CUST7488,18-21,1,75718-85001,linkedin,Consideration,6180.843597440945,0.233557533685428,0.1479952651624639,20,8.420724947176096,11.972508705291125,74,16-17,9,5-9,1914,isConfid,isConfid,0
850,CUST0851,18-21,1,75718-85001,bing,Retention,9745.744622811317,0.0252115725003252,0.1990604087851454,38,1.256285233036145,14.585296479270369,64,16-17,6,0-4,3168,isConfid,isConfid,1
7051,CUST7052,18-21,0,75718-85001,duckduckgo,Consideration,6348.365392338577,0.2075323156374775,0.1020732840166945,19,5.949195093350277,7.98672712847851,21,16-17,0,0-4,1380,isConfid,isConfid,1
1404,CUST1405,18-21,0,75718-85001,yahoo,Retention,7736.242779917839,0.0502099710435515,0.0518110915628955,24,7.712549882064568,14.238785519419816,61,14-15,8,5-9,4285,isConfid,isConfid,1
7348,CUST7349,18-21,0,75718-85001,gmail,Retention,834.0303593543847,0.2560737623573758,0.1554576157768909,26,3.3173546995892176,1.976772742502728,89,14-15,7,5-9,2720,isConfid,isConfid,0
5336,CUST5337,18-21,1,85002-94285,blog,Conversion,3873.6945074786336,0.1028069608682961,0.1092592107208093,15,6.85344348702422,3.3392860044720214,64,4-5,9,5-9,1878,isConfid,isConfid,1
4156,CUST4157,18-21,0,85002-94285,online directory,Conversion,311.3102878729007,0.070661523890484,0.1735418692704642,31,0.925608780097745,7.084146853587862,48,4-5,9,0-4,2069,isConfid,isConfid,1
2798,CUST2799,18-21,0,85002-94285,instagram,Awareness,2490.5602796142275,0.0880378981745999,0.1608935991613116,39,5.80957744430829,8.255143391036663,22,4-5,4,5-9,4697,isConfid,isConfid,1
7760,CUST7761,18-21,1,85002-94285,zoho,Retention,662.662302545168,0.2277073723371745,0.1638073037704304,27,5.673190870572985,7.98712161447241,42,2-3,9,5-9,3809,isConfid,isConfid,0
6891,CUST6892,18-21,0,85002-94285,google ads,Awareness,4223.183437951948,0.2678724961300634,0.1935532316562252,16,2.864012448688204,9.7481342668258,10,2-3,7,0-4,2939,isConfid,isConfid,1
903,CUST0904,18-21,1,85002-94285,partner site,Conversion,9207.01002167578,0.1268799884369856,0.1723520147020752,28,9.55386607308874,10.656994506348983,97,2-3,6,0-4,844,isConfid,isConfid,1
4676,CUST4677,18-21,0,85002-94285,gmail,Conversion,2913.410848684212,0.1343246807539697,0.1727940529989483,39,9.042388009565762,14.445190563530788,11,2-3,5,5-9,2413,isConfid,isConfid,1
7885,CUST7886,18-21,1,85002-94285,facebook,Awareness,3300.582953857512,0.0136530488063505,0.1566160726995631,23,8.202938687357012,2.1249363622921025,86,8-9,2,0-4,1535,isConfid,isConfid,0
6468,CUST6469,18-21,1,85002-94285,blog,Conversion,3976.248229143887,0.224427816053862,0.0679287953794563,9,7.586663688396462,5.338643471446009,78,8-9,5,0-4,1243,isConfid,isConfid,1
4448,CUST4449,18-21,1,85002-94285,facebook ads,Consideration,8848.842924231938,0.0381975153237405,0.1211189881366512,13,7.314584479012901,5.374113197302562,48,8-9,2,5-9,4532,isConfid,isConfid,1
3869,CUST3870,18-21,0,85002-94285,gmail,Retention,9409.85002041479,0.0417283455739715,0.1756511894732475,30,2.9641060450518304,4.571837814253012,67,8-9,7,0-4,2021,isConfid,isConfid,1
2415,CUST2416,18-21,0,85002-94285,twitter,Awareness,6516.464882641393,0.1125383655007405,0.1451552697208892,35,6.585827045454006,7.307452168354489,79,8-9,6,0-4,4366,isConfid,isConfid,1
2385,CUST2386,18-21,1,85002-94285,whatsapp,Consideration,8406.977542167675,0.0955850348124097,0.0480847260292359,45,8.502889591909264,3.2113632846278946,14,8-9,4,5-9,1309,isConfid,isConfid,1
1706,CUST1707,18-21,0,85002-94285,blog,Awareness,5012.001195860883,0.2570783595527285,0.1668347580926247,14,3.516823911053597,1.733934272598444,93,6-7,2,5-9,4929,isConfid,isConfid,1
1182,CUST1183,18-21,1,85002-94285,gmail,Awareness,2539.032250853386,0.2337585811506232,0.054155491775509,46,6.640636533541376,4.879688656615797,12,6-7,0,5-9,152,isConfid,isConfid,1
433,CUST0434,18-21,0,85002-94285,twitter,Consideration,2019.1023592891995,0.1024838702516466,0.1176674472747902,39,5.350457599875962,10.38607560510494,49,6-7,1,0-4,3965,isConfid,isConfid,1
2853,CUST2854,18-21,0,85002-94285,twitter ads,Consideration,4099.702788941506,0.2010848948745675,0.064092323683234,35,8.060624533601185,8.641555241184806,58,6-7,5,0-4,194,isConfid,isConfid,1
3867,CUST3868,18-21,1,85002-94285,baidu,Conversion,3522.5172388507067,0.0095872276395681,0.0447121116812271,32,6.748971559441005,1.233129236506415,36,6-7,5,5-9,186,isConfid,isConfid,1
1870,CUST1871,18-21,0,85002-94285,gmail,Retention,7893.403214303538,0.2649926345298982,0.0385535077230098,1,4.937653296790929,2.890607325002532,63,18-19,3,0-4,779,isConfid,isConfid,0
3078,CUST3079,18-21,0,85002-94285,gmail,Consideration,7845.576825097606,0.1584285894142038,0.1733008233103359,49,4.351352266250257,9.27943807217254,63,12-13,2,0-4,274,isConfid,isConfid,1
2874,CUST2875,18-21,0,85002-94285,twitter ads,Conversion,5025.26501981483,0.2944078343745666,0.1174193571919507,39,7.924165544758442,2.7097688289848527,96,12-13,4,5-9,1363,isConfid,isConfid,1
1741,CUST1742,18-21,0,85002-94285,yahoo,Consideration,7817.063271402469,0.0954246580283503,0.1172556872771855,38,5.279209369502383,9.639322026229337,54,12-13,6,5-9,1372,isConfid,isConfid,1
138,CUST0139,18-21,0,85002-94285,google ads,Awareness,3525.892863587403,0.1367932517856915,0.0972990602036396,23,5.6903030966137065,13.894591191943483,21,12-13,6,5-9,189,isConfid,isConfid,1
7485,CUST7486,18-21,0,85002-94285,outlook,Awareness,4205.4209617145625,0.1395506524667752,0.1117859295425076,36,4.234685480072509,11.39359590751357,91,0-1,7,5-9,1388,isConfid,isConfid,0
6900,CUST6901,18-21,0,85002-94285,whatsapp,Consideration,6992.32622299177,0.1879268496572119,0.0256418366869133,34,3.210862405177619,7.245349092754656,5,0-1,7,5-9,3656,isConfid,isConfid,1
5287,CUST5288,18-21,0,85002-94285,yahoo,Retention,3256.5943023361738,0.0427835855218994,0.1576738160381874,36,7.822689735936856,12.161152727774365,57,0-1,1,0-4,2802,isConfid,isConfid,1
4420,CUST4421,18-21,1,85002-94285,google,Retention,4876.572691763808,0.2584108283787736,0.1739775298742034,24,5.850448232424399,9.991470682552622,90,0-1,0,5-9,1043,isConfid,isConfid,1
2339,CUST2340,18-21,0,85002-94285,partner site,Awareness,9330.589939956337,0.0448164926415477,0.0332421313510803,25,8.335317088604492,2.155232595298723,81,0-1,6,5-9,4236,isConfid,isConfid,1
7621,CUST7622,18-21,0,85002-94285,linkedin ads,Retention,2538.318388231732,0.1763425132644615,0.1877165061750662,20,3.437458096692265,6.2586580781778745,61,18-19,2,5-9,1630,isConfid,isConfid,1
5301,CUST5302,18-21,0,85002-94285,twitter,Conversion,6828.814580408795,0.1810468732016038,0.0929273170964817,30,8.935860643521417,7.9532277516042145,61,10-11,3,0-4,4286,isConfid,isConfid,1
4341,CUST4342,18-21,1,85002-94285,bing ads,Awareness,1814.3893426472137,0.2356267630438163,0.1779468225625656,49,4.571590641535064,9.664979253492788,0,10-11,9,5-9,319,isConfid,isConfid,1
3448,CUST3449,18-21,1,85002-94285,linkedin,Awareness,331.42509080459,0.2675453827750397,0.1113629648250193,14,8.546741830377519,1.108775342066262,97,10-11,1,0-4,1293,isConfid,isConfid,1
