Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
649,649,649,649,649,CUST0650,62-65,0,29298-38581,protonmail,Consideration,3143.397761122623,0.14267344538683727,0.09728291197744023,28,2.905580076984746,12.332400515458401,60,16-17,1,0-4,4034,isConfid,isConfid,1
650,650,650,650,650,CUST0651,30-33,1,122138-131421,yahoo,Awareness,1976.0959291081442,0.11663097938765159,0.16198138327813869,25,4.1884077883255015,8.97576966720162,45,4-5,8,5-9,52,isConfid,isConfid,1
651,651,651,651,651,CUST0652,22-25,1,103570-112853,twitter ads,Conversion,3803.8475508579077,0.14369655905625514,0.08316343932643601,28,3.1135510759539318,8.213347702014593,28,10-11,1,0-4,3125,isConfid,isConfid,1
652,652,652,652,652,CUST0653,50-53,0,131422-140705,gmail,Awareness,6831.560095674642,0.19500705605231022,0.05125996057895452,28,6.428664489334573,5.756343531495526,31,0-1,1,5-9,829,isConfid,isConfid,1
653,653,653,653,653,CUST0654,26-29,1,103570-112853,gmail,Awareness,6994.931802818345,0.10996413964916463,0.06478473289044837,13,6.8898784735290475,1.3991701512909025,14,2-3,2,0-4,2195,isConfid,isConfid,1
654,654,654,654,654,CUST0655,42-45,0,47866-57149,outlook,Conversion,9347.342746379103,0.23245893782556087,0.04688671534497843,35,1.135420026143884,12.652206906936295,59,6-7,3,5-9,4376,isConfid,isConfid,1
655,655,655,655,655,CUST0656,66-69,0,140706-149989,facebook ads,Awareness,8848.846293730952,0.2691011993753503,0.04547364721644752,34,7.929907937956474,15.2200295742433,81,8-9,6,5-9,4445,isConfid,isConfid,1
656,656,656,656,656,CUST0657,38-41,0,75718-85001,outlook,Retention,2921.6596797724787,0.09247355724611207,0.05457157939715453,48,2.974934368332306,13.769846565932065,27,8-9,4,0-4,2738,isConfid,isConfid,1
657,657,657,657,657,CUST0658,50-53,0,103570-112853,yahoo,Retention,4517.033193400026,0.2842151235147729,0.013303198140115328,7,8.122567544970295,13.927700887037055,26,12-13,6,0-4,2964,isConfid,isConfid,1
658,658,658,658,658,CUST0659,38-41,0,57150-66433,google,Awareness,7430.535662822873,0.19519397116371398,0.14830504086140392,15,8.424573179998461,5.608926508250514,40,10-11,0,0-4,381,isConfid,isConfid,1
659,659,659,659,659,CUST0660,30-33,0,38582-47865,zoho,Consideration,9249.835948272135,0.2593406234907197,0.08436265614807778,42,7.885105056165915,1.5913076207497954,46,8-9,3,0-4,3247,isConfid,isConfid,1
660,660,660,660,660,CUST0661,54-57,0,85002-94285,outlook,Consideration,3253.701435484648,0.041303781244544376,0.015986698985045355,4,5.104886495238105,13.119529333927884,32,12-13,1,0-4,3834,isConfid,isConfid,0
661,661,661,661,661,CUST0662,62-65,0,94286-103569,partner site,Awareness,4125.032852356717,0.08168125698040603,0.08124084016155247,15,4.0858800568999225,11.831356054950145,43,4-5,5,5-9,4834,isConfid,isConfid,1
662,662,662,662,662,CUST0663,58-61,0,47866-57149,bing ads,Conversion,8909.554992381065,0.10491463338337771,0.18393009216563821,40,4.787397768704655,6.103585559252792,49,0-1,1,0-4,3426,isConfid,isConfid,1
663,663,663,663,663,CUST0664,54-57,0,85002-94285,online directory,Retention,3719.6202997670175,0.09098242988987133,0.10811220731153844,12,5.908624079842546,12.64898225608173,9,14-15,3,0-4,399,isConfid,isConfid,1
664,664,664,664,664,CUST0665,30-33,1,112854-122137,bing,Retention,4807.929625059202,0.06230733833281471,0.19868793433854007,7,3.368294274595883,2.500991408175967,23,14-15,4,5-9,1878,isConfid,isConfid,1
665,665,665,665,665,CUST0666,46-49,0,66434-75717,affiliate,Retention,9089.39421229104,0.2585490026700961,0.11471560966457645,25,9.530783710627684,9.614167559953861,33,2-3,7,0-4,955,isConfid,isConfid,1
666,666,666,666,666,CUST0667,22-25,0,38582-47865,twitter,Awareness,8156.282284532108,0.12856894402668384,0.19305978200122986,4,5.49380168400441,14.253440966706927,90,10-11,4,0-4,1226,isConfid,isConfid,1
667,667,667,667,667,CUST0668,50-53,1,29298-38581,twitter ads,Retention,2148.0502055539773,0.28808426099264234,0.04211237272171094,8,1.7676186022839688,12.964013979707445,19,6-7,1,0-4,1675,isConfid,isConfid,0
668,668,668,668,668,CUST0669,38-41,1,57150-66433,yahoo,Awareness,3355.878675348568,0.17058682415272536,0.07263886442734818,37,10.116206682029699,11.31130506127674,24,14-15,9,5-9,196,isConfid,isConfid,1
669,669,669,669,669,CUST0670,46-49,0,57150-66433,news portal,Awareness,3388.9200578949144,0.05232246199134181,0.1404222013120656,1,5.4988133428179005,4.044401055777623,54,18-19,7,5-9,3560,isConfid,isConfid,1
670,670,670,670,670,CUST0671,58-61,1,140706-149989,partner site,Consideration,9145.272992596721,0.16474263492189534,0.1945243708558357,6,9.509543650104563,1.6545785873781491,89,18-19,7,5-9,1189,isConfid,isConfid,1
671,671,671,671,671,CUST0672,26-29,1,20014-29297,outlook,Conversion,10119.309955653682,0.3070542673344646,0.16711543597248527,29,4.537595707656163,5.3411531693184005,42,12-13,9,0-4,3605,isConfid,isConfid,1
672,672,672,672,672,CUST0673,34-37,0,75718-85001,zoho,Conversion,7741.903371538615,0.17055450158742574,0.11571037366153378,16,3.1158347967205864,9.698575851287394,52,8-9,0,5-9,3152,isConfid,isConfid,1
673,673,673,673,673,CUST0674,62-65,0,57150-66433,yahoo,Conversion,4786.720406586413,0.015840917159557797,0.027919094622196407,43,7.767890251275694,5.099001123828528,84,4-5,8,0-4,3820,isConfid,isConfid,1
674,674,674,674,674,CUST0675,26-29,1,103570-112853,affiliate,Retention,325.73137058973373,0.2887414161559231,0.07986483793551265,30,4.7857146628804275,6.655701399215483,49,0-1,7,5-9,1322,isConfid,isConfid,1
675,675,675,675,675,CUST0676,26-29,0,47866-57149,blog,Consideration,7207.342397287253,0.08366272544324402,0.021500999736135104,0,8.701769845791151,6.3332794424519685,54,6-7,0,0-4,1226,isConfid,isConfid,1
676,676,676,676,676,CUST0677,26-29,0,94286-103569,instagram,Consideration,3930.955387203995,0.21449705285608983,0.07240168240722833,27,5.270853565417607,5.093984723159051,12,2-3,8,0-4,582,isConfid,isConfid,1
677,677,677,677,677,CUST0678,58-61,0,75718-85001,tiktok,Awareness,6238.977579313944,0.15850704513155556,0.0609348585206141,29,4.064845120557011,14.296341840682478,48,6-7,8,0-4,4200,isConfid,isConfid,1
678,678,678,678,678,CUST0679,34-37,1,131422-140705,online directory,Consideration,6170.056937852992,0.10037665359259275,0.08207546417529664,46,9.676730092379781,5.291580418985966,96,16-17,7,0-4,2719,isConfid,isConfid,1
679,679,679,679,679,CUST0680,54-57,0,94286-103569,tiktok,Awareness,4978.660282418026,0.09185481363608769,0.16914348157985062,30,8.4525406418819,14.780371129147545,9,14-15,9,5-9,2703,isConfid,isConfid,1
680,680,680,680,680,CUST0681,22-25,0,29298-38581,news portal,Consideration,9562.569003700446,0.2836972444422614,0.04022863610286988,23,2.8712771774161396,3.5686736295956063,91,10-11,6,5-9,4825,isConfid,isConfid,1
681,681,681,681,681,CUST0682,62-65,0,75718-85001,facebook ads,Awareness,233.54302086203293,0.277297849431731,0.06895614346390935,30,5.404251782016858,13.500075239774057,96,8-9,5,5-9,1704,isConfid,isConfid,1
682,682,682,682,682,CUST0683,30-33,0,112854-122137,duckduckgo,Retention,7260.327106622812,0.16338074393207708,0.06119769596310878,10,1.8057244588176316,11.383357743490379,10,16-17,4,5-9,2229,isConfid,isConfid,1
683,683,683,683,683,CUST0684,54-57,0,122138-131421,instagram,Consideration,4077.6773616785676,0.09033807115394686,0.06945405316993708,41,1.8590194933522595,10.020897596452375,77,16-17,5,0-4,340,isConfid,isConfid,1
684,684,684,684,684,CUST0685,58-61,1,29298-38581,blog,Conversion,7338.6917367384085,0.0394490384318199,0.07733802556750316,15,8.728195238789548,6.828510353870021,83,0-1,0,0-4,1355,isConfid,isConfid,1
685,685,685,685,685,CUST0686,26-29,0,112854-122137,instagram,Awareness,6636.337647371737,0.05719533919491939,0.057828929839818285,8,9.488605263759393,12.181389158841064,99,0-1,0,0-4,1416,isConfid,isConfid,0
686,686,686,686,686,CUST0687,66-69,1,112854-122137,baidu,Consideration,325.0679680743316,0.15247290279573317,0.1885828277945852,29,7.702258165394449,7.619720732144342,19,4-5,8,5-9,942,isConfid,isConfid,1
687,687,687,687,687,CUST0688,42-45,0,94286-103569,facebook ads,Consideration,2717.6740281803504,0.10319033288844091,0.09042536283576227,11,9.772193058329421,2.124997364023378,71,8-9,5,0-4,3772,isConfid,isConfid,1
688,688,688,688,688,CUST0689,18-21,0,20014-29297,outlook,Awareness,2038.4554410958183,0.014725132421872445,0.030634426310079472,46,1.4027245934413985,4.85353994529401,78,10-11,2,0-4,3194,isConfid,isConfid,0
689,689,689,689,689,CUST0690,22-25,1,131422-140705,protonmail,Consideration,1669.6078175703865,0.14321465105047718,0.09891228849947907,15,3.8199590375193737,3.3943491788817086,96,12-13,8,5-9,1162,isConfid,isConfid,1
690,690,690,690,690,CUST0691,46-49,0,140706-149989,twitter,Conversion,7279.118821161056,0.22426878575053,0.04341657254183998,32,2.2201781337715056,8.884583410949139,82,14-15,2,5-9,1162,isConfid,isConfid,1
691,691,691,691,691,CUST0692,54-57,1,29298-38581,affiliate,Awareness,2334.127173344829,0.27590924450016047,0.05198284326872955,5,8.30164702795521,9.973701793164102,47,2-3,8,5-9,3536,isConfid,isConfid,1
692,692,692,692,692,CUST0693,54-57,1,85002-94285,duckduckgo,Awareness,4909.479081949431,0.17725114555707558,0.06476214445129443,44,8.98607410484741,5.375359358103106,75,2-3,4,0-4,112,isConfid,isConfid,1
693,693,693,693,693,CUST0694,34-37,0,94286-103569,linkedin ads,Awareness,2289.5499726330045,0.22171638818338338,0.029027396296670983,0,5.1631359294273445,1.0933045219549227,16,14-15,0,5-9,3553,isConfid,isConfid,0
694,694,694,694,694,CUST0695,22-25,1,94286-103569,twitter ads,Awareness,5867.15318555958,0.11812723756089419,0.14566295014812744,12,8.628100835402128,10.395349312036087,32,8-9,4,0-4,1943,isConfid,isConfid,1
695,695,695,695,695,CUST0696,62-65,0,57150-66433,facebook ads,Awareness,7161.366373695333,0.15975476339705103,0.16180395483869026,36,8.65155814032388,1.309038482773589,19,12-13,9,5-9,4713,isConfid,isConfid,1
696,696,696,696,696,CUST0697,62-65,1,85002-94285,yahoo,Conversion,3367.9844513944354,0.22482397920888444,0.08009204999369797,34,2.2536401731298232,14.679883925077814,45,18-19,1,5-9,3575,isConfid,isConfid,1
697,697,697,697,697,CUST0698,18-21,0,66434-75717,duckduckgo,Awareness,5870.47514297317,0.22531900441734273,0.14202225110471056,43,4.4790800750131226,13.341980410108109,30,4-5,1,0-4,4383,isConfid,isConfid,1
698,698,698,698,698,CUST0699,38-41,0,75718-85001,zoho,Conversion,8202.563382707012,0.1378775641533993,0.08234096565301162,25,2.541944875365792,12.541079160089277,50,18-19,0,5-9,614,isConfid,isConfid,1
699,699,699,699,699,CUST0700,66-69,0,47866-57149,instagram,Conversion,985.1752909556656,0.1572793792467614,0.041920592061041595,41,7.219576040816562,5.744008862852845,82,10-11,9,5-9,921,isConfid,isConfid,1
700,700,700,700,700,CUST0701,34-37,0,85002-94285,facebook ads,Conversion,7039.683485466889,0.27703769951730367,0.08510609735106715,8,4.502717061528309,11.43513425706319,18,16-17,3,0-4,4497,isConfid,isConfid,1
701,701,701,701,701,CUST0702,22-25,0,29298-38581,yahoo,Awareness,3179.7802040214933,0.1918990364753896,0.11861489669027801,16,6.983390761363662,1.1758693014365442,61,6-7,3,5-9,1739,isConfid,isConfid,1
702,702,702,702,702,CUST0703,42-45,1,57150-66433,google ads,Conversion,1393.2388122477762,0.18854687218451882,0.016124016507896976,37,8.848402314552501,1.5058838633799372,43,2-3,4,0-4,3817,isConfid,isConfid,1
703,703,703,703,703,CUST0704,62-65,1,131422-140705,gmail,Awareness,5347.494453193206,0.23706552169251238,0.13359112817503366,45,4.74462613703268,7.807023107586436,76,14-15,3,0-4,1114,isConfid,isConfid,1
704,704,704,704,704,CUST0705,18-21,0,20014-29297,zoho,Conversion,2528.194489541309,0.03908343380660078,0.15462081085898213,34,9.691864800451716,8.793325754031997,37,2-3,1,0-4,3444,isConfid,isConfid,1
705,705,705,705,705,CUST0706,50-53,1,47866-57149,zoho,Awareness,8138.04806650168,0.1630767660693561,0.17143256180080638,24,4.634067963201666,11.690704104485667,48,14-15,4,5-9,2657,isConfid,isConfid,1
706,706,706,706,706,CUST0707,22-25,0,112854-122137,bing ads,Consideration,175.63151160172652,0.28379428986236516,0.032549421803510684,49,3.1030302223369937,5.254920325038262,64,18-19,7,0-4,3392,isConfid,isConfid,0
707,707,707,707,707,CUST0708,46-49,1,103570-112853,bing,Consideration,1178.971645197585,0.11461160671030368,0.007166382585834016,6,5.684404651846657,8.31219648037624,10,0-1,5,5-9,846,isConfid,isConfid,0
708,708,708,708,708,CUST0709,34-37,0,66434-75717,baidu,Conversion,5089.632894540288,0.09875535807800481,0.016929447461675785,40,4.5602264971029784,1.0752141748921455,26,10-11,4,0-4,2858,isConfid,isConfid,1
709,709,709,709,709,CUST0710,58-61,0,94286-103569,linkedin,Retention,5867.996455091312,0.18671723650372357,0.17950963875192186,46,2.436602430173653,7.493007464197397,57,18-19,6,5-9,666,isConfid,isConfid,1
710,710,710,710,710,CUST0711,54-57,1,47866-57149,linkedin ads,Retention,7153.462554313807,0.0776239990946076,0.15559343323034838,30,1.2124326619899912,9.91902742850709,63,12-13,0,0-4,3266,isConfid,isConfid,1
711,711,711,711,711,CUST0712,42-45,0,131422-140705,tiktok,Consideration,2772.831251763328,0.1666439307369472,0.16515104914628503,31,7.874874085866684,14.862334051581898,64,10-11,5,0-4,4218,isConfid,isConfid,1
712,712,712,712,712,CUST0713,26-29,1,75718-85001,whatsapp,Conversion,8357.73672066631,0.054990883859381945,0.10891444692788027,47,9.330803790217262,11.654893659092679,14,18-19,1,5-9,1023,isConfid,isConfid,1
713,713,713,713,713,CUST0714,42-45,0,94286-103569,twitter,Conversion,9406.365962093052,0.17188457117953454,0.112406989177492,18,4.858592821693619,14.991297282533097,81,8-9,4,5-9,501,isConfid,isConfid,1
714,714,714,714,714,CUST0715,34-37,1,29298-38581,instagram,Conversion,4920.967902534237,0.18151329546427797,0.06440307406117621,16,1.5908211499457978,8.009526119767537,88,6-7,9,5-9,4730,isConfid,isConfid,1
715,715,715,715,715,CUST0716,54-57,0,140706-149989,outlook,Retention,7584.652157403563,0.13310055758917677,0.16812100711939953,5,7.856366976974949,6.3892110702609015,0,16-17,3,5-9,830,isConfid,isConfid,1
716,716,716,716,716,CUST0717,18-21,0,75718-85001,whatsapp,Consideration,4937.8341670789505,0.11423901438294977,0.1685437975340663,24,8.776930296417138,12.291336978382406,18,6-7,6,5-9,4274,isConfid,isConfid,1
717,717,717,717,717,CUST0718,62-65,1,85002-94285,yahoo,Conversion,692.9053284751722,0.08563110624214099,0.08367201679674137,32,3.9237194672126687,7.275237918255711,55,8-9,8,5-9,732,isConfid,isConfid,1
718,718,718,718,718,CUST0719,30-33,1,57150-66433,whatsapp,Consideration,3275.633820108625,0.11084157595806175,0.0721103753557111,18,3.029771422643845,11.62967441364068,63,12-13,8,0-4,1864,isConfid,isConfid,1
719,719,719,719,719,CUST0720,66-69,0,140706-149989,protonmail,Consideration,1121.0830933054485,0.1652750704226361,0.1497458914242098,14,4.140946029627573,14.875521692563437,33,14-15,9,5-9,1294,isConfid,isConfid,1
720,720,720,720,720,CUST0721,42-45,1,85002-94285,affiliate,Awareness,9728.826473087836,0.08432398517676622,0.015644929603908238,34,9.143734883182566,11.206661323148953,63,14-15,0,5-9,3456,isConfid,isConfid,1
721,721,721,721,721,CUST0722,34-37,0,29298-38581,blog,Retention,2414.870238991615,0.24177895085016946,0.17152735550296772,48,4.744000351094886,0.7692841210234046,9,6-7,6,0-4,2596,isConfid,isConfid,1
722,722,722,722,722,CUST0723,42-45,0,131422-140705,online directory,Consideration,6630.284239156527,0.21171649560759778,0.09328005405447659,31,6.920330223806401,2.9784396632333316,75,2-3,6,5-9,4617,isConfid,isConfid,1
723,723,723,723,723,CUST0724,22-25,1,140706-149989,twitter ads,Awareness,2847.456190078733,0.09585224509394451,0.09763655559621551,37,1.8045732452561967,4.6776142635987705,59,0-1,4,5-9,4769,isConfid,isConfid,0
724,724,724,724,724,CUST0725,58-61,0,38582-47865,bing,Retention,6488.725989569849,0.028880660156385664,0.13868460188519985,35,3.5890431609046134,12.357866865494683,38,0-1,7,5-9,4840,isConfid,isConfid,1
725,725,725,725,725,CUST0726,54-57,0,103570-112853,yahoo,Conversion,2249.685137374857,0.009102394291244978,0.1363698982879531,31,3.0716935170668904,14.436756263057376,65,6-7,9,5-9,4810,isConfid,isConfid,1
726,726,726,726,726,CUST0727,18-21,0,38582-47865,blog,Conversion,7855.889175258659,0.18622474343762,0.06002685285106204,31,1.569179675136985,10.205344698069734,31,4-5,3,0-4,687,isConfid,isConfid,1
727,727,727,727,727,CUST0728,18-21,0,75718-85001,zoho,Awareness,1074.4193774635864,0.06858627249156299,0.18849963379023152,39,2.165438262034116,1.6288904815720744,50,10-11,0,0-4,1973,isConfid,isConfid,0
728,728,728,728,728,CUST0729,30-33,1,38582-47865,zoho,Conversion,9059.735836149157,0.011773071570781264,0.1982105362483488,35,4.985146607439616,7.679626707359734,25,2-3,3,5-9,3693,isConfid,isConfid,1
729,729,729,729,729,CUST0730,42-45,1,140706-149989,bing ads,Awareness,8418.840465224133,0.11665079933857858,0.11119388602903649,33,6.123269307730699,12.82495378300366,56,12-13,1,5-9,2627,isConfid,isConfid,1
730,730,730,730,730,CUST0731,66-69,0,94286-103569,affiliate,Awareness,6641.963571001857,0.29080938906367887,0.11950168920588926,9,3.802807053192697,5.826774268638376,83,4-5,2,0-4,3913,isConfid,isConfid,1
731,731,731,731,731,CUST0732,42-45,0,103570-112853,twitter,Conversion,919.3337390074577,0.2127664440529731,0.1146434037934336,43,4.949426896224483,1.4601886928445418,59,18-19,3,0-4,2287,isConfid,isConfid,1
732,732,732,732,732,CUST0733,50-53,1,75718-85001,outlook,Retention,2184.227627235046,0.26531660151410963,0.10783593714694849,32,7.980143433008313,11.831630165945361,54,12-13,6,0-4,649,isConfid,isConfid,1
733,733,733,733,733,CUST0734,54-57,0,94286-103569,affiliate,Awareness,8657.977015747323,0.05496754303037415,0.19248675213945668,43,3.344595091612519,10.035973453955636,5,4-5,8,0-4,2673,isConfid,isConfid,1
734,734,734,734,734,CUST0735,22-25,0,75718-85001,zoho,Retention,1287.5656490564481,0.03580519694459124,0.06114672148413852,9,1.4730304216326282,7.142204291493195,6,4-5,3,5-9,627,isConfid,isConfid,0
735,735,735,735,735,CUST0736,58-61,1,103570-112853,twitter ads,Retention,1476.884375798451,0.016956955635395746,0.027740955221475325,43,3.5088125950191578,12.57773622963222,65,8-9,1,0-4,2416,isConfid,isConfid,1
736,736,736,736,736,CUST0737,62-65,0,131422-140705,twitter ads,Awareness,5342.88256761197,0.2854228561510479,0.1880440203383249,34,9.366580655741826,12.364091842714357,80,12-13,9,5-9,3817,isConfid,isConfid,1
737,737,737,737,737,CUST0738,46-49,1,94286-103569,linkedin,Retention,2763.295386202158,0.0968354161119601,0.04976940742186753,21,1.2327954669077652,11.022016443718094,25,8-9,9,0-4,3176,isConfid,isConfid,1
738,738,738,738,738,CUST0739,62-65,0,20014-29297,twitter ads,Awareness,2343.6099997419606,0.14531306032030064,0.15475065750525813,22,2.071707140565369,14.418156190336036,94,6-7,3,0-4,2506,isConfid,isConfid,1
739,739,739,739,739,CUST0740,62-65,1,112854-122137,blog,Conversion,5659.495754623033,0.12478620280127183,0.044747852350299884,6,1.5162393261250036,7.230015475604206,97,0-1,7,5-9,4006,isConfid,isConfid,1
740,740,740,740,740,CUST0741,38-41,0,38582-47865,twitter ads,Conversion,3569.0574608632965,0.21958963494920494,0.19370811743855848,20,4.2876992769039015,11.212178879034493,81,0-1,1,5-9,424,isConfid,isConfid,1
741,741,741,741,741,CUST0742,30-33,1,75718-85001,linkedin,Conversion,1241.4470450152946,0.0933740329701263,0.16011476162313382,0,6.751464389505661,12.640237505916833,77,18-19,7,0-4,4490,isConfid,isConfid,1
